,t,s
11900,11.9,0.5856109221414376
11901,11.901,0.59143552976742
11902,11.902000000000001,0.5973585259070798
11903,11.903,0.6033803149150551
11904,11.904,0.6095013033799214
11905,11.905,0.6157218996925208
11906,11.906,0.6220425135986837
11907,11.907,0.628463555735812
11908,11.908,0.6349854371527398
11909,11.909,0.6416085688123049
11910,11.91,0.6483333610760116
11911,11.911,0.6551602231702268
11912,11.912,0.662089562633229
11913,11.913,0.6691217847425297
11914,11.914,0.6762572919218004
11915,11.915000000000001,0.6834964831267434
11916,11.916,0.690839753209262
11917,11.917,0.6982874922592337
11918,11.918000000000001,0.7058400849232153
11919,11.919,0.7134979096993547
11920,11.92,0.7212613382078591
11921,11.921,0.7291307344362362
11922,11.922,0.7371064539586585
11923,11.923,0.7451888431286589
11924,11.924,0.7533782382445021
11925,11.925,0.7616749646864186
11926,11.926,0.7700793360250275
11927,11.927,0.7785916531001786
11928,11.928,0.7872122030694955
11929,11.929,0.7959412584258582
11930,11.93,0.8047790759831305
11931,11.931000000000001,0.8137258958293905
11932,11.932,0.8227819402469208
11933,11.933,0.8319474125983235
11934,11.934000000000001,0.8412224961779757
11935,11.935,0.8506073530282187
11936,11.936,0.8601021227195795
11937,11.937,0.8697069210944078
11938,11.938,0.8794218389732751
11939,11.939,0.8892469408235899
11940,11.94,0.8991822633898311
11941,11.941,0.9092278142848981
11942,11.942,0.9193835705420548
11943,11.943,0.9296494771270574
11944,11.944,0.9400254454100353
11945,11.945,0.9505113515967796
11946,11.946,0.9611070351191529
11947,11.947000000000001,0.9718122969843503
11948,11.948,0.9826268980828811
11949,11.949,0.9935505574551333
11950,11.950000000000001,1.004582950516525
11951,11.951,1.0157237072412437
11952,11.952,1.0269724103048126
11953,11.953,1.0383285931856037
11954,11.954,1.049791738225752
11955,11.955,1.0613612746518106
11956,11.956,1.0730365765558285
11957,11.957,1.0848169608374132
11958,11.958,1.096701685107691
11959,11.959,1.1086899455560832
11960,11.96,1.1207808747809784
11961,11.961,1.1329735395856013
11962,11.962,1.145266938740464
11963,11.963000000000001,1.1576600007140116
11964,11.964,1.1701515813731889
11965,11.965,1.1827404616559762
11966,11.966000000000001,1.195425345217936
11967,11.967,1.208204856055235
11968,11.968,1.2210775361066613
11969,11.969,1.2340418428374786
11970,11.97,1.2470961468081108
11971,11.971,1.2602387292309898
11972,11.972,1.273467779519075
11973,11.973,1.2867813928298102
11974,11.974,1.3001775676086287
11975,11.975,1.3136542031362985
11976,11.976,1.3272090970847599
11977,11.977,1.3408399430862978
11978,11.978,1.3545443283213687
11979,11.979000000000001,1.368319731130443
11980,11.98,1.3821635186557955
11981,11.981,1.396072944519299
11982,11.982000000000001,1.4100451465426935
11983,11.983,1.4240771445170466
11984,11.984,1.4381658380285267
11985,11.985,1.4523080043478422
